fid,data_id,iso,event_id_c,event_id_n,event_date,year,time_preci,event_type,sub_event_,actor1,assoc_acto,inter1,interactio,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precis,source,source_sca,notes,fatalities,timestamp,iso3,field_29,field_30,field_31,fid_2,OBJECTID,REGION_2,LREGION,SHAPE_Leng,SHAPE_Area,Secteur,Statut,Nø,Secteur_1,Groupe1,Groupe2,Groupe3,Groupe4,Analyse,icon_url
"3715","8371288","466",MLI1994,"1994",05-May-18,"2018","1",Battles,Armed clash,Dozo Communal Militia (Mali),Dogon Ethnic Group (Mali),"4","44",Western Africa,Mali,Mopti,Koro,Madougou,Bombou,14.4347,-3.2323,"1",Menastream,Local partner-New media,"On May 5, Dozos attacked the Fulani village of Bombou, several huts were burned and one Dozo and one Fulani killed amidst exchanges of gunfire.","2","1625524581",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3716","8371288","466",MLI1994,"1994",05-May-18,"2018","1",Battles,Armed clash,Fulani Ethnic Militia (Mali),Pastoralists (Mali),"4","44",Western Africa,Mali,Mopti,Koro,Madougou,Bombou,14.4347,-3.2323,"1",Menastream,Local partner-New media,"On May 5, Dozos attacked the Fulani village of Bombou, several huts were burned and one Dozo and one Fulani killed amidst exchanges of gunfire.","2","1625524581",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3717","8027689","466",MLI1993,"1993",03-May-18,"2018","1",Violence against civilians,Attack,Civilians (Mali),Ibogholitane Ethnic Group (Mali),"7","37",Western Africa,Mali,Menaka,Anderamboukane,Anderamboukane,Tendabakar,15.4185,2.9541,"1",Menastream,Local partner-New media,"On May 3, GATIA militiamen attacked a Ibogilitane camp in Tendabakar, killing six civilians, it is believed that the killings were carried out in revenge for an attack against an Idarfane camp two days earlier, with the Ibogilitane accused of having eith","6","1622068139",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3718","8027690","466",MLI1992,"1992",03-May-18,"2018","1",Violence against civilians,Attack,Unidentified Armed Group (Mali),,"3","37",Western Africa,Mali,Mopti,Tenenkou,Diondiori,Diondiori,14.6117,-4.7766,"2",Menastream,Local partner-New media,"On May 3, unknown gunmen shot dead two civilians coming from the village of Ouro Boubou near Diondori.","2","1622068139",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3719","8027690","466",MLI1992,"1992",03-May-18,"2018","1",Violence against civilians,Attack,Civilians (Mali),,"7","37",Western Africa,Mali,Mopti,Tenenkou,Diondiori,Diondiori,14.6117,-4.7766,"2",Menastream,Local partner-New media,"On May 3, unknown gunmen shot dead two civilians coming from the village of Ouro Boubou near Diondori.","2","1622068139",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3720","8027698","466",MLI2002,"2002",03-May-18,"2018","1",Violence against civilians,Attack,Unidentified Armed Group (Mali),,"3","37",Western Africa,Mali,Gao,Ansongo,Talataye,I-n-Deliman,16.1506,1.4277,"2","Menastream; Kibaru;Local partner-New media",Local partner-New media,"On May 3, unknown gunmen assassinated two young Dawsahak in the area of Inazol while they were on their way to In-Delimane.","2","1622068139",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3721","8027698","466",MLI2002,"2002",03-May-18,"2018","1",Violence against civilians,Attack,Civilians (Mali),Dawsahak Ethnic Group (Mali),"7","37",Western Africa,Mali,Gao,Ansongo,Talataye,I-n-Deliman,16.1506,1.4277,"2","Menastream; Kibaru;Local partner-New media",Local partner-New media,"On May 3, unknown gunmen assassinated two young Dawsahak in the area of Inazol while they were on their way to In-Delimane.","2","1622068139",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3722","8750235","466",MLI1991,"1991",02-May-18,"2018","1",Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Mali (2013-2020),,"1","12",Western Africa,Mali,Koulikoro,Nara,Guire,Boudjiguire,14.8811,-6.8445,"2",Menastream,Local partner-New media,"On May 2, a Malian army vehicle was struck by an IED in the area of Boundjigire, two soldiers were wounded in the blast and the vehicle damaged. It was most likely Katiba Macina militants who planted the explosive device.","0","1641867733",MLI,,,,"1","2","02",Koulikoro,22.8720491038,7.57468687148,Secteur VI,"1",,SecteurVI,Autres groupes auto defense,,,,Autres groupes auto defense,./6.png
"3723","8027715","466",MLI1989,"1989",01-May-18,"2018","1",Violence against civilians,Attack,Islamic State (Greater Sahara),,"2","27",Western Africa,Mali,Menaka,Anderamboukane,Anderamboukane,Intaylalene,15.3724,2.9518,"2",Menastream,Local partner-New media,"On May 1, presumed ISGS militants attacked an Idarfane camp in the area of Intaylalene, killing six civilians.","6","1622068139",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3724","8027715","466",MLI1989,"1989",01-May-18,"2018","1",Violence against civilians,Attack,Civilians (Mali),Dawsahak Ethnic Group (Mali),"7","27",Western Africa,Mali,Menaka,Anderamboukane,Anderamboukane,Intaylalene,15.3724,2.9518,"2",Menastream,Local partner-New media,"On May 1, presumed ISGS militants attacked an Idarfane camp in the area of Intaylalene, killing six civilians.","6","1622068139",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3725","8027727","466",MLI1990,"1990",01-May-18,"2018","1",Violence against civilians,Attack,Islamic State (Greater Sahara),,"2","27",Western Africa,Mali,Menaka,Menaka,Menaka,Tidimbawen,15.3859,1.4505,"2",Menastream,Local partner-New media,"On May 1, presumed ISGS militants attacked an Imghad camp in Tindibawen, killing eleven individuals including a village chief.","11","1622068139",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3726","8027727","466",MLI1990,"1990",01-May-18,"2018","1",Violence against civilians,Attack,Civilians (Mali),Imghad Ethnic Group (Mali),"7","27",Western Africa,Mali,Menaka,Menaka,Menaka,Tidimbawen,15.3859,1.4505,"2",Menastream,Local partner-New media,"On May 1, presumed ISGS militants attacked an Imghad camp in Tindibawen, killing eleven individuals including a village chief.","11","1622068139",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3727","8027741","466",MLI1988,"1988",30-Apr-18,"2018","1",Explosions/Remote violence,Air/drone strike,Military Forces of France (2017-),,"8","28",Western Africa,Mali,Menaka,Menaka,Menaka,Tabonkort,15.3826,2.1009,"2",Menastream,Local partner-New media,"On April 30, French forces of operation Barkhane carried out an air raid operation northeast of Tabankort, killing 14 presumed ISGS militants","14","1622068140",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3728","8027741","466",MLI1988,"1988",30-Apr-18,"2018","1",Explosions/Remote violence,Air/drone strike,Islamic State (Greater Sahara),,"2","28",Western Africa,Mali,Menaka,Menaka,Menaka,Tabonkort,15.3826,2.1009,"2",Menastream,Local partner-New media,"On April 30, French forces of operation Barkhane carried out an air raid operation northeast of Tabankort, killing 14 presumed ISGS militants","14","1622068140",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3729","8027745","466",MLI1986,"1986",29-Apr-18,"2018","1",Violence against civilians,Attack,Unidentified Armed Group (Mali),,"3","37",Western Africa,Mali,Gao,Ansongo,Ouattagouna,Kamgala,15.376,0.7561,"2",Menastream,Local partner-New media,"On April 29, unknown gunmen attacked a vehicle in the area of Kamgala, carrying market-goers returning from the weekly market in Ayorou, Niger, a civilian was killed and another wounded, both members of the Idaksahak community, the attack comes amidst es","1","1622068140",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3730","8027745","466",MLI1986,"1986",29-Apr-18,"2018","1",Violence against civilians,Attack,Civilians (Mali),Dawsahak Ethnic Group (Mali),"7","37",Western Africa,Mali,Gao,Ansongo,Ouattagouna,Kamgala,15.376,0.7561,"2",Menastream,Local partner-New media,"On April 29, unknown gunmen attacked a vehicle in the area of Kamgala, carrying market-goers returning from the weekly market in Ayorou, Niger, a civilian was killed and another wounded, both members of the Idaksahak community, the attack comes amidst es","1","1622068140",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3731","8027753","466",MLI1987,"1987",29-Apr-18,"2018","1",Violence against civilians,Attack,Islamic State (Greater Sahara),,"2","27",Western Africa,Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,"1","Menastream; Kibaru;Local partner-New media",Local partner-New media,"On April 29, ISGS militants assassinated the subprefect of Ouinerden at his home in Gossi.","1","1622068140",MLI,,,,"1","6","06",Tombouctou,34.3403284536,17.7860256744,Secteur III,"3",,SecteurIII,EIGS,,,,EIGS,./4.png
"3732","8027753","466",MLI1987,"1987",29-Apr-18,"2018","1",Violence against civilians,Attack,Civilians (Mali),Government of Mali (2013-2020),"7","27",Western Africa,Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,"1","Menastream; Kibaru;Local partner-New media",Local partner-New media,"On April 29, ISGS militants assassinated the subprefect of Ouinerden at his home in Gossi.","1","1622068140",MLI,,,,"1","6","06",Tombouctou,34.3403284536,17.7860256744,Secteur III,"3",,SecteurIII,EIGS,,,,EIGS,./4.png
"3733","8371289","466",MLI2001,"2001",29-Apr-18,"2018","1",Violence against civilians,Attack,Dozo Communal Militia (Mali),Dogon Ethnic Group (Mali),"4","47",Western Africa,Mali,Mopti,Koro,Dougoutene I,Arguene,13.9355,-3.1958,"1",Menastream,Local partner-New media,"On April 29, Dozo militiamen attacked the Fulani hamlet of Arguene, near Toroli, killing four civilians and wounding another.","4","1625524581",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3734","8371289","466",MLI2001,"2001",29-Apr-18,"2018","1",Violence against civilians,Attack,Civilians (Mali),Fulani Ethnic Group (Mali),"7","47",Western Africa,Mali,Mopti,Koro,Dougoutene I,Arguene,13.9355,-3.1958,"1",Menastream,Local partner-New media,"On April 29, Dozo militiamen attacked the Fulani hamlet of Arguene, near Toroli, killing four civilians and wounding another.","4","1625524581",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3735","8027756","466",MLI2038,"2038",28-Apr-18,"2018","1",Strategic developments,Agreement,Dawsahak Ethnic Militia (Mali),,"4","44",Western Africa,Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,"3",HD Centre (Mali),Regional,Agreement,"On 28 April 2018, the Dawsahak (Tarbanasa and Ibawen) and Imajgan (Targaitamout) communities from the Menaka region signed a Cessation of Hostilities Agreement (CoH) in Niamey, Niger.","0","1622068140",MLI,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3736","8027756","466",MLI2038,"2038",28-Apr-18,"2018","1",Strategic developments,Agreement,Tuareg Ethnic Militia (Mali),Imajgan Ethnic Militia (Mali),"4","44",Western Africa,Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,"3",HD Centre (Mali),Regional,Agreement,"On 28 April 2018, the Dawsahak (Tarbanasa and Ibawen) and Imajgan (Targaitamout) communities from the Menaka region signed a Cessation of Hostilities Agreement (CoH) in Niamey, Niger.","0","1622068140",MLI,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
"3737","8027764","466",MLI2000,"2000",28-Apr-18,"2018","1",Violence against civilians,Attack,Dogon Ethnic Militia (Mali),,"4","47",Western Africa,Mali,Mopti,Koro,Koporo Pen,Samani,14.219,-3.22,"1","Menastream; HRW;Local partner-New media",Local partner-New media,"On April 28, Dozo militiamen attacked the Fulani hamlet Samani, the hamlet was completely burned to the ground and at least three civilians killed.","3","1622068140",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3738","8027764","466",MLI2000,"2000",28-Apr-18,"2018","1",Violence against civilians,Attack,Civilians (Mali),Fulani Ethnic Group (Mali),"7","47",Western Africa,Mali,Mopti,Koro,Koporo Pen,Samani,14.219,-3.22,"1","Menastream; HRW;Local partner-New media",Local partner-New media,"On April 28, Dozo militiamen attacked the Fulani hamlet Samani, the hamlet was completely burned to the ground and at least three civilians killed.","3","1622068140",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3739","8371290","466",MLI1999,"1999",28-Apr-18,"2018","1",Explosions/Remote violence,Air/drone strike,Military Forces of Mali (2013-2020),,"1","14",Western Africa,Mali,Mopti,Koro,Koro,Koro,14.0778,-3.0832,"1",Menastream,Local partner-New media,"On April 28, the Malian air force carried out an airstrike against Dozo militiamen who were on their return to Koro after having massacred Fulani civilians and burned down the hamlet of Samani. One Dozo killed, several wounded.","1","1625524581",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3740","8371290","466",MLI1999,"1999",28-Apr-18,"2018","1",Explosions/Remote violence,Air/drone strike,Dozo Communal Militia (Mali),Dogon Ethnic Group (Mali),"4","14",Western Africa,Mali,Mopti,Koro,Koro,Koro,14.0778,-3.0832,"1",Menastream,Local partner-New media,"On April 28, the Malian air force carried out an airstrike against Dozo militiamen who were on their return to Koro after having massacred Fulani civilians and burned down the hamlet of Samani. One Dozo killed, several wounded.","1","1625524581",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3741","8027767","466",MLI1998,"1998",27-Apr-18,"2018","1",Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),"4","47",Western Africa,Mali,Mopti,Koro,Kassa,Amba,14.7916,-2.9708,"2",Menastream,Local partner-New media,"On April 27, the bodies of two young Dogons and a third severely wounded were found near Amba, Cercle of Kassa, presumably attacked by Fulani militiamen.","2","1622068140",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3742","8027767","466",MLI1998,"1998",27-Apr-18,"2018","1",Violence against civilians,Attack,Civilians (Mali),Dogon Ethnic Group (Mali),"7","47",Western Africa,Mali,Mopti,Koro,Kassa,Amba,14.7916,-2.9708,"2",Menastream,Local partner-New media,"On April 27, the bodies of two young Dogons and a third severely wounded were found near Amba, Cercle of Kassa, presumably attacked by Fulani militiamen.","2","1622068140",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3743","8027769","466",MLI1997,"1997",27-Apr-18,"2018","1",Violence against civilians,Attack,Unidentified Armed Group (Mali),,"3","37",Western Africa,Mali,Mopti,Douentza,Mondoro,Moniekana,14.6769,-1.6689,"2",Menastream,Local partner-New media,"On April 27, unknown gunmen assassinated two civilians of the Fulani community between Mougnoukana and Gondoware.","2","1622068140",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3744","8027769","466",MLI1997,"1997",27-Apr-18,"2018","1",Violence against civilians,Attack,Civilians (Mali),Fulani Ethnic Group (Mali),"7","37",Western Africa,Mali,Mopti,Douentza,Mondoro,Moniekana,14.6769,-1.6689,"2",Menastream,Local partner-New media,"On April 27, unknown gunmen assassinated two civilians of the Fulani community between Mougnoukana and Gondoware.","2","1622068140",MLI,,,,"1","5","05",Mopti,16.36364056,6.64380201566,Secteur IV,"2",,SecteurIV,Donso Dana Amassagou,,,,Donso Dana Amassagou,./0.png
"3745","8027774","466",MLI1985,"1985",27-Apr-18,"2018","1",Explosions/Remote violence,Air/drone strike,Military Forces of France (2017-),,"8","78",Western Africa,Mali,Gao,Ansongo,Tessit,Tessit,15.2238,0.2925,"2",Menastream,Local partner-New media,"On April 27, French aircrafts of Operation Barkhane carried out a strike that hit a hut near Tessit, no casualties recorded.","0","1622068140",MLI,,,,"1","7","07",Gao,14.5232435912,8.5741406499,Secteur I,"5",,SecteurI,ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS,"ANROUL Islamique,Groupe Signaeur,ZNIM,EIGS",./2.png
